,zipcode,business_id,Mexican,American (Traditional),Pizza,American (New),Burgers,Italian,Chinese,Salad,Sports Bars,Seafood,Japanese,Barbeque,Mediterranean,Sushi Bars,Asian Fusion,Steakhouses,Greek,Tex-Mex,Thai,Vietnamese,Indian,Middle Eastern,Southern,Latin American,Hawaiian,Korean,French,Caribbean,Pakistani,Ramen,New Mexican Cuisine,Modern European,Spanish,African,Cantonese,Persian/Iranian,Filipino,Cuban,Mongolian,Lebanese,Polish,Taiwanese,German,Turkish,Ethiopian,Brazilian,Afghan,zipcode,total_pop,occupied_housing_units,white_pop,afam_pop,amindian_pop,asian_pop,hawaiian_pop,other_race,male,female,median_income,median_age,under_18,above_18,walkscore,ffall,stars,review_count
2283,85335,WZE2msrVAdxGNKi4h2hS-w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85335,31787.0,9414.0,19346.0,2090.0,451.0,480.0,88.0,7719.0,15757.0,16030.0,49504.0,28.1,11275.0,20499.0,43.121951219512205,1,5.0,8
2284,85281,jga_2HO_j4I7tSYf5cCEnQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,3883.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,43.121951219512205,32,4.5,50
2285,85340,pMC5ct22Jvyxi14ikiq0xw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85340,26262.0,8480.0,19183.0,1815.0,247.0,1225.0,45.0,2635.0,12927.0,13335.0,84170.0,34.3,8180.0,18027.0,43.121951219512205,13,2.5,37
2286,85203,ZI6CBpptCb1Nw-udZ8wonw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85203,35541.0,12172.0,26367.0,1116.0,1498.0,368.0,137.0,4908.0,17623.0,17918.0,47422.0,31.4,10450.0,24924.0,43.121951219512205,8,1.5,3
2287,85377,bA88bCrusTPhDdipj5g0jg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85377,3051.0,1500.0,2901.0,16.0,9.0,51.0,0.0,24.0,1486.0,1565.0,82340.0,59.8,313.0,2691.0,43.121951219512205,28,4.0,21
2288,85284,KvRh-exPg_KegOM_HXeskw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85284,16479.0,6162.0,14073.0,329.0,93.0,1226.0,14.0,308.0,8134.0,8345.0,113370.0,45.1,3790.0,12672.0,43.121951219512205,52,4.5,71
2289,85374,x0rLwInRP04AnQiUq5azVA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85374,47146.0,20386.0,39299.0,1876.0,267.0,651.0,68.0,3575.0,22311.0,24835.0,49515.0,50.5,9182.0,37828.0,43.121951219512205,6,3.0,8
2290,85234,6Cl15LapBVhw4ZfBIeVJJA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85234,50014.0,16345.0,42295.0,1298.0,416.0,1909.0,106.0,2372.0,24518.0,25496.0,80028.0,32.6,15853.0,34078.0,43.121951219512205,562,4.5,328
2291,85305,DYO9Uf1oLvZBX22WFZeu3g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85305,10822.0,3720.0,6797.0,805.0,215.0,569.0,14.0,1848.0,5400.0,5422.0,64315.0,29.6,3033.0,7767.0,43.121951219512205,213,3.0,50
2292,85305,GPVHfoDjSOivqgIDjIOA-Q,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85305,10822.0,3720.0,6797.0,805.0,215.0,569.0,14.0,1848.0,5400.0,5422.0,64315.0,29.6,3033.0,7767.0,43.121951219512205,531,3.0,332
2293,85213,PEB5GVYIbCgy4g91QYQ-tA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85213,31797.0,11443.0,27570.0,674.0,383.0,567.0,86.0,1719.0,15627.0,16170.0,57612.0,39.0,8393.0,23227.0,43.121951219512205,10,4.0,5
2294,85210,DljmXW8D07LVTA1Y69xosw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85210,36464.0,12853.0,22458.0,1715.0,1288.0,600.0,251.0,8617.0,18751.0,17713.0,37861.0,29.4,10351.0,25370.0,43.121951219512205,56,4.5,77
2295,85374,WpZkK951tqHONywmKLmhQw,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85374,47146.0,20386.0,39299.0,1876.0,267.0,651.0,68.0,3575.0,22311.0,24835.0,49515.0,50.5,9182.0,37828.0,43.121951219512205,268,3.5,224
2296,85040,NASjUYKkz6l7hQLxMf2lqg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352.0,8666.0,10315.0,6054.0,732.0,412.0,153.0,10354.0,14881.0,14471.0,32133.0,27.5,10096.0,19186.0,44.0,1166,4.5,595
2297,85014,1r9xmPVZqsiTNQr_FAcs8w,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782.0,11766.0,16713.0,1597.0,1477.0,475.0,34.0,3476.0,12685.0,12097.0,43682.0,36.2,5299.0,19202.0,60.0,199,4.5,98
2298,85014,VRTQMh7wVgmzg96YttL3mQ,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782.0,11766.0,16713.0,1597.0,1477.0,475.0,34.0,3476.0,12685.0,12097.0,43682.0,36.2,5299.0,19202.0,60.0,394,3.0,242
2299,85302,nHqpvwq0PDMD5FOFFqB7OQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85302,36909.0,14074.0,26086.0,2535.0,786.0,1375.0,109.0,4508.0,17806.0,19103.0,41660.0,35.3,9077.0,27173.0,43.121951219512205,71,4.5,45
2300,85281,uIE9H0cz2AvxorEqy5cZ0w,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,3883.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,43.121951219512205,1217,3.5,154
2301,85281,_MzJncLDDFC7-0QLt1KQcg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,3883.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,43.121951219512205,190,3.0,62
2302,85032,kkbaE4ezP4SUqWi4rLSBIg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485.0,25991.0,51453.0,1821.0,846.0,1752.0,118.0,7502.0,32618.0,32867.0,48608.0,35.2,15539.0,49191.0,48.0,66,3.5,14
2303,85255,mv-ch_a0yBfgBhj5dbKE8Q,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85255,37270.0,15299.0,34331.0,413.0,58.0,1451.0,31.0,272.0,18148.0,19122.0,118618.0,45.0,8706.0,28463.0,43.121951219512205,1,3.5,14
2304,85204,qiKUvyHkDNmmJkzo-BIaIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85204,60885.0,20016.0,41824.0,1691.0,1224.0,717.0,359.0,12550.0,30837.0,30048.0,46433.0,29.4,18516.0,42193.0,43.121951219512205,148,3.0,59
2305,85034,JdSF_NucmJZcl1eNlNXZ0Q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582.0,1629.0,2850.0,636.0,202.0,56.0,3.0,1627.0,3014.0,2568.0,24046.0,31.7,1713.0,3201.0,61.0,38,4.0,16
2306,85305,IyVdd_IqwUtzQDTxw2W9qw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85305,10822.0,3720.0,6797.0,805.0,215.0,569.0,14.0,1848.0,5400.0,5422.0,64315.0,29.6,3033.0,7767.0,43.121951219512205,1279,2.5,520
2307,85016,p3JG2He3UptGY0eqc2YX8g,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,948.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0,324,4.5,103
2308,85258,cVDZhcjYXz_43p59jdl_mw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85258,23342.0,12022.0,21753.0,261.0,81.0,629.0,18.0,176.0,10919.0,12423.0,77892.0,53.3,3251.0,20064.0,43.121951219512205,76,4.0,55
2309,85260,6nKR80xEGHYf2UxAe_Cu_g,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85260,36056.0,16811.0,32169.0,568.0,141.0,1874.0,28.0,429.0,17065.0,18991.0,79162.0,43.1,6669.0,29013.0,43.121951219512205,3249,4.0,821
2310,85202,R-XlTnuAH4E53QUgFPJAkg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85202,37275.0,15628.0,25419.0,2442.0,1865.0,1172.0,231.0,4514.0,18547.0,18728.0,44702.0,31.5,8449.0,28752.0,43.121951219512205,1,3.5,12
2311,85226,B6f7O5gFuYxvB6NrgrYp_A,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85226,37376.0,14624.0,28237.0,1616.0,722.0,3677.0,66.0,1575.0,18327.0,19049.0,77932.0,35.0,9370.0,27947.0,43.121951219512205,9,1.5,8
2312,85338,1n3hAKaOajANcMQZOt1IOg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85338,41115.0,13341.0,28725.0,2794.0,479.0,1124.0,76.0,6013.0,20549.0,20566.0,70004.0,31.7,12895.0,28056.0,43.121951219512205,283,3.5,128
2313,85204,3qgEB0R-5n5A1hOH83FzhA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85204,60885.0,20016.0,41824.0,1691.0,1224.0,717.0,359.0,12550.0,30837.0,30048.0,46433.0,29.4,18516.0,42193.0,43.121951219512205,9,3.0,25
2314,85382,zXjA4Jms2jCAP09EO7Ghfg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85382,40454.0,16643.0,35442.0,1029.0,242.0,1214.0,53.0,1320.0,18991.0,21463.0,62921.0,40.7,9421.0,30773.0,43.121951219512205,83,4.0,99
2315,85016,XC06xxb7FFYsXcI2E38IIw,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,948.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0,2571,4.0,670
2316,85054,sPzLsm3l1eUPMzz3ZJJu_w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85054,5384.0,2967.0,4636.0,173.0,34.0,275.0,5.0,104.0,2663.0,2721.0,76413.0,35.2,738.0,4633.0,14.0,169,3.5,82
2317,85054,kEzNEDiKN4ZvONYbfS8G7w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85054,5384.0,2967.0,4636.0,173.0,34.0,275.0,5.0,104.0,2663.0,2721.0,76413.0,35.2,738.0,4633.0,14.0,25,2.0,24
2318,85374,0GbfFf9nIvdZwffmHOZ_TA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85374,47146.0,20386.0,39299.0,1876.0,267.0,651.0,68.0,3575.0,22311.0,24835.0,49515.0,50.5,9182.0,37828.0,43.121951219512205,28,2.5,12
2319,85381,FAgh943f9dir8IqSMhETFw,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85381,24249.0,9195.0,20692.0,753.0,186.0,812.0,43.0,1043.0,11576.0,12673.0,76015.0,41.0,5346.0,18453.0,43.121951219512205,316,2.5,83
2320,85004,ZAfrdSLNrJOe2fMPJuHJPw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,105.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,78.0,49,3.5,9
2321,85308,S5ZFsNBvf3mO0TzyCYEXlg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85308,63876.0,24405.0,54651.0,1581.0,501.0,2896.0,100.0,2195.0,31263.0,32613.0,70309.0,38.7,14701.0,48491.0,43.121951219512205,249,3.5,179
2322,85201,sKy8HkP6X-8dCKq_SzeIpw,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85201,46092.0,17915.0,30548.0,2519.0,2652.0,712.0,167.0,7553.0,23005.0,23087.0,35799.0,30.4,12544.0,33082.0,43.121951219512205,620,3.5,246
2323,85373,6CpAWkTcqqNtGAfOsPeFUw,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85373,17356.0,8711.0,16317.0,207.0,60.0,151.0,5.0,317.0,7870.0,9486.0,51526.0,66.3,2066.0,15018.0,43.121951219512205,24,3.5,11
2324,85338,KRXZdBmh0PQhLKjhlzEsFQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85338,41115.0,13341.0,28725.0,2794.0,479.0,1124.0,76.0,6013.0,20549.0,20566.0,70004.0,31.7,12895.0,28056.0,43.121951219512205,6,2.5,5
2325,85205,9SS3ERbWcYDEzxfs9KxRbA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85205,39858.0,17271.0,34763.0,953.0,434.0,526.0,86.0,1978.0,18763.0,21095.0,46055.0,47.8,7972.0,31542.0,43.121951219512205,31,2.5,14
2326,85202,Gv2F-f0mUYhCCUKOshpj3A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85202,37275.0,15628.0,25419.0,2442.0,1865.0,1172.0,231.0,4514.0,18547.0,18728.0,44702.0,31.5,8449.0,28752.0,43.121951219512205,57,3.5,37
2327,85301,qLvvqnjr7UP5-0wCOubDSg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85301,60161.0,19748.0,31375.0,4846.0,1423.0,891.0,110.0,18649.0,29667.0,30494.0,27336.0,28.3,20106.0,39777.0,43.121951219512205,25,2.0,8
2328,85254,GfHBBCi6LJAPVFTcCwu9aQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85254,45801.0,18478.0,40957.0,649.0,241.0,2255.0,34.0,679.0,22432.0,23369.0,87580.0,43.4,9833.0,35426.0,34.0,49,4.0,33
2329,85021,E3Me0W-WFP7HuZ3MAV-Hdg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85021,37743.0,15001.0,24772.0,2617.0,1748.0,1375.0,70.0,5722.0,18978.0,18765.0,37595.0,33.1,9712.0,27481.0,51.0,46,2.0,7
2330,85392,p3OesoLO9-OhyVeJlindMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85392,35310.0,11579.0,22706.0,3266.0,501.0,1502.0,98.0,5475.0,17319.0,17991.0,66379.0,30.9,10697.0,24607.0,43.121951219512205,21,4.0,13
2331,85254,iUHz8jIWjkbx6pXsTUNIaw,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85254,45801.0,18478.0,40957.0,649.0,241.0,2255.0,34.0,679.0,22432.0,23369.0,87580.0,43.4,9833.0,35426.0,34.0,707,3.5,115
2332,85029,z5cpyP28ZvCHxZkLXv0jBg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233.0,16370.0,31121.0,2082.0,1096.0,1030.0,84.0,6160.0,21328.0,21905.0,42224.0,33.2,11210.0,31624.0,41.0,6,3.5,11
2333,85283,UhSMiTT66glIIoiL9UI-fA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85283,44813.0,17965.0,28864.0,3077.0,4085.0,2034.0,161.0,4565.0,22640.0,22173.0,56887.0,31.4,9730.0,34663.0,43.121951219512205,17,4.5,5
2334,85206,ZwbgW8k7hjGPW0x4NiGdjQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85206,33154.0,15249.0,28570.0,950.0,342.0,620.0,64.0,1777.0,15227.0,17927.0,46361.0,46.6,6008.0,26679.0,43.121951219512205,76,3.5,11
2335,85051,y4jOgvovJ8JX3yRSzu7yUg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375.0,14174.0,25849.0,2608.0,1256.0,1472.0,97.0,7371.0,20242.0,20133.0,38864.0,32.9,11299.0,28912.0,50.0,16,2.0,10
2336,85296,tul3gM5M1bLmf4I-6EHCBg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85296,36799.0,12044.0,30083.0,1243.0,283.0,1823.0,81.0,1776.0,18170.0,18629.0,84089.0,31.7,11750.0,24953.0,43.121951219512205,865,4.0,106
2337,85305,G1VB3lFBe99GkC5NKA8qVw,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85305,10822.0,3720.0,6797.0,805.0,215.0,569.0,14.0,1848.0,5400.0,5422.0,64315.0,29.6,3033.0,7767.0,43.121951219512205,215,3.0,56
2338,85284,b1s8c1CTlHmLIlNGI9q-mQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85284,16479.0,6162.0,14073.0,329.0,93.0,1226.0,14.0,308.0,8134.0,8345.0,113370.0,45.1,3790.0,12672.0,43.121951219512205,305,4.0,98
2339,85034,eVNc3F0Xlc7vkYC3C5jjdg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85034,5582.0,1629.0,2850.0,636.0,202.0,56.0,3.0,1627.0,3014.0,2568.0,24046.0,31.7,1713.0,3201.0,61.0,15,4.0,9
2340,85281,WWqdy9PKOSyhLgHIGaNFrA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,3883.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,43.121951219512205,925,3.0,189
2341,85282,YZGAUc8CaWWc6ICSfeecoA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85282,48671.0,21121.0,35999.0,3081.0,1581.0,1782.0,303.0,3915.0,24983.0,23688.0,51129.0,30.6,8475.0,39875.0,43.121951219512205,282,4.0,91
2342,85085,m3ENrv6bKW8h44bMyBAOOQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85085,17517.0,6569.0,14645.0,427.0,102.0,1278.0,37.0,426.0,8651.0,8866.0,81031.0,31.9,4900.0,12566.0,8.0,94,3.5,14
2343,85048,-rCIoxp7pqN3xY7E3-v56Q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449.0,12613.0,27017.0,1548.0,356.0,2277.0,68.0,900.0,16411.0,17038.0,98382.0,39.1,8940.0,24475.0,43.121951219512205,711,3.0,240
2344,85306,Zrf03_j-sjkqp0fuqFBZxg,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85306,24191.0,8877.0,19915.0,828.0,329.0,737.0,40.0,1443.0,11826.0,12365.0,57386.0,36.1,5551.0,17893.0,43.121951219512205,39,2.5,17
2345,85024,0X4D58d_nShvVeN5FeYiHA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85024,22898.0,9452.0,19856.0,554.0,187.0,792.0,52.0,704.0,11107.0,11791.0,68557.0,34.7,5438.0,17437.0,22.0,1,2.5,3
2346,85224,mZK8IBkMFzOX2UmA7_BylA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85224,42796.0,17436.0,32320.0,2028.0,773.0,2735.0,48.0,3012.0,21001.0,21795.0,64694.0,34.4,9502.0,33102.0,43.121951219512205,243,2.5,95
2347,85004,lcarrupLCJ-a9LGkTUtMIw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,105.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,78.0,96,3.0,13
2348,85254,uqDJHY5UAMZgClJLbYBagg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85254,45801.0,18478.0,40957.0,649.0,241.0,2255.0,34.0,679.0,22432.0,23369.0,87580.0,43.4,9833.0,35426.0,34.0,251,4.0,122
